"YEAR","MONTH","NDC","RXCUI","ATC4"
2011,06,"65862-457-60",433801,"N05BA"
2011,06,"65862-457-71",433801,"N05BA"
2011,06,"65862-457-99",433801,"N05BA"
2011,03,"65862-458-19",310436,"N06DA"
2011,03,"65862-458-60",310436,"N06DA"
2011,03,"65862-458-99",310436,"N06DA"
2011,03,"65862-459-60",310437,"N06DA"
2011,03,"65862-459-71",310437,"N06DA"
2011,03,"65862-459-99",310437,"N06DA"
2011,03,"65862-460-49",579148,"N06DA"
2011,03,"65862-460-60",579148,"N06DA"
2011,03,"65862-460-99",579148,"N06DA"
2011,03,"65862-465-30",199192,"J05AB"
2011,03,"65862-465-30",199192,"S01AD"
2011,03,"65862-465-50",199192,"J05AB"
2011,03,"65862-465-50",199192,"S01AD"
2011,03,"65862-465-99",199192,"J05AB"
2011,03,"65862-465-99",199192,"S01AD"
2011,03,"65862-466-30",199193,"J05AB"
2011,03,"65862-466-30",199193,"S01AD"
2011,03,"65862-466-50",199193,"J05AB"
2011,03,"65862-466-50",199193,"S01AD"
2011,03,"65862-466-99",199193,"J05AB"
2011,03,"65862-466-99",199193,"S01AD"
2011,03,"65862-467-05",198382,"J05AB"
2011,03,"65862-467-05",198382,"S01AD"
2011,03,"65862-467-30",198382,"J05AB"
2011,03,"65862-467-30",198382,"S01AD"
2011,03,"65862-467-50",198382,"J05AB"
2011,03,"65862-467-50",198382,"S01AD"
2010,10,"65862-468-10",979468,"C09CA"
2010,10,"65862-468-10",979468,"C03AA"
2010,10,"65862-468-30",979468,"C09CA"
2010,10,"65862-468-30",979468,"C03AA"
2010,10,"65862-468-39",979468,"C09CA"
2010,10,"65862-468-39",979468,"C03AA"
2010,10,"65862-468-90",979468,"C09CA"
2010,10,"65862-468-90",979468,"C03AA"
2010,10,"65862-468-99",979468,"C09CA"
2010,10,"65862-468-99",979468,"C03AA"
2010,10,"65862-469-10",979464,"C09CA"
2010,10,"65862-469-10",979464,"C03AA"
2010,10,"65862-469-30",979464,"C09CA"
2010,10,"65862-469-30",979464,"C03AA"
2010,10,"65862-469-59",979464,"C09CA"
2010,10,"65862-469-59",979464,"C03AA"
2010,10,"65862-469-90",979464,"C09CA"
2010,10,"65862-469-90",979464,"C03AA"
2010,10,"65862-469-99",979464,"C09CA"
2010,10,"65862-469-99",979464,"C03AA"
2010,10,"65862-470-10",979471,"C09CA"
2010,10,"65862-470-10",979471,"C03AA"
2010,10,"65862-470-30",979471,"C09CA"
2010,10,"65862-470-30",979471,"C03AA"
2010,10,"65862-470-59",979471,"C09CA"
2010,10,"65862-470-59",979471,"C03AA"
2010,10,"65862-470-90",979471,"C09CA"
2010,10,"65862-470-90",979471,"C03AA"
2010,10,"65862-470-99",979471,"C09CA"
2010,10,"65862-470-99",979471,"C03AA"
2011,03,"65862-471-30",857169,"C09AA"
2011,03,"65862-471-90",857169,"C09AA"
2011,03,"65862-471-99",857169,"C09AA"
2011,03,"65862-472-30",857183,"C09AA"
2011,03,"65862-472-90",857183,"C09AA"
2011,03,"65862-472-99",857183,"C09AA"
2011,03,"65862-473-30",857187,"C09AA"
2011,03,"65862-473-90",857187,"C09AA"
2011,03,"65862-473-99",857187,"C09AA"
2011,06,"65862-474-01",845488,"C09AA"
2011,06,"65862-474-10",845488,"C09AA"
2011,06,"65862-474-30",845488,"C09AA"
2011,06,"65862-474-99",845488,"C09AA"
2011,06,"65862-475-01",198188,"C09AA"
2011,06,"65862-475-05",198188,"C09AA"
2011,06,"65862-475-10",198188,"C09AA"
2011,06,"65862-475-30",198188,"C09AA"
2011,06,"65862-475-99",198188,"C09AA"
2011,06,"65862-476-01",198189,"C09AA"
2011,06,"65862-476-05",198189,"C09AA"
2011,06,"65862-476-10",198189,"C09AA"
2011,06,"65862-476-30",198189,"C09AA"
2011,06,"65862-476-99",198189,"C09AA"
2011,06,"65862-477-01",261962,"C09AA"
2011,06,"65862-477-05",261962,"C09AA"
2011,06,"65862-477-10",261962,"C09AA"
2011,06,"65862-477-30",261962,"C09AA"
2011,06,"65862-477-99",261962,"C09AA"
2012,03,"65862-489-01",312744,"N05AH"
2012,03,"65862-489-10",312744,"N05AH"
2012,03,"65862-489-99",312744,"N05AH"
2012,03,"65862-490-01",616487,"N05AH"
2012,03,"65862-490-10",616487,"N05AH"
2012,03,"65862-490-99",616487,"N05AH"
2012,03,"65862-491-01",312743,"N05AH"
2012,03,"65862-491-10",312743,"N05AH"
2012,03,"65862-491-99",312743,"N05AH"
2012,03,"65862-492-01",389201,"N05AH"
2012,03,"65862-492-10",389201,"N05AH"
2012,03,"65862-492-99",389201,"N05AH"
2012,03,"65862-493-01",317174,"N05AH"
2012,03,"65862-493-10",317174,"N05AH"
2012,03,"65862-493-99",317174,"N05AH"
2012,03,"65862-494-01",312745,"N05AH"
2012,03,"65862-494-10",312745,"N05AH"
2012,03,"65862-494-60",312745,"N05AH"
2012,03,"65862-494-99",312745,"N05AH"
2012,03,"65862-495-01",616483,"N05AH"
2012,03,"65862-495-05",616483,"N05AH"
2012,03,"65862-495-10",616483,"N05AH"
2010,06,"65862-496-01",313134,"J01EC"
2010,06,"65862-496-01",313134,"J01EA"
2010,06,"65862-496-01",313134,"J01EE"
2010,06,"65862-496-47",313134,"J01EC"
2010,06,"65862-496-47",313134,"J01EA"
2010,06,"65862-496-47",313134,"J01EE"
2010,06,"65862-496-50",313134,"J01EC"
2010,06,"65862-496-50",313134,"J01EA"
2010,06,"65862-496-50",313134,"J01EE"
2012,01,"65862-501-05",562251,"J01CA"
2012,01,"65862-501-10",562251,"J01CA"
2012,01,"65862-501-30",562251,"J01CA"
2012,01,"65862-502-05",617296,"J01CA"
2012,01,"65862-502-10",617296,"J01CA"
2012,01,"65862-502-20",617296,"J01CA"
2012,01,"65862-503-01",562508,"J01CA"
2012,01,"65862-503-10",562508,"J01CA"
2012,01,"65862-503-20",562508,"J01CA"
2013,02,"65862-512-05",317573,"A10BG"
2013,02,"65862-512-10",317573,"A10BG"
2013,02,"65862-512-30",317573,"A10BG"
2013,02,"65862-513-05",312440,"A10BG"
2013,02,"65862-513-10",312440,"A10BG"
2013,02,"65862-513-30",312440,"A10BG"
2013,02,"65862-514-05",312441,"A10BG"
2013,02,"65862-514-10",312441,"A10BG"
2013,02,"65862-514-30",312441,"A10BG"
2013,02,"65862-514-90",312441,"A10BG"
2011,10,"65862-515-01",849398,"G02CC"
2011,10,"65862-515-01",849398,"M01AE"
2011,10,"65862-515-01",849398,"M02AA"
2011,10,"65862-515-05",849398,"G02CC"
2011,10,"65862-515-05",849398,"M01AE"
2011,10,"65862-515-05",849398,"M02AA"
2011,10,"65862-515-99",849398,"G02CC"
2011,10,"65862-515-99",849398,"M01AE"
2011,10,"65862-515-99",849398,"M02AA"
2011,10,"65862-516-01",849431,"G02CC"
2011,10,"65862-516-01",849431,"M01AE"
2011,10,"65862-516-01",849431,"M02AA"
2011,10,"65862-516-05",849431,"G02CC"
2011,10,"65862-516-05",849431,"M01AE"
2011,10,"65862-516-05",849431,"M02AA"
2011,10,"65862-516-26",849431,"G02CC"
2011,10,"65862-516-26",849431,"M01AE"
2011,10,"65862-516-26",849431,"M02AA"
2011,10,"65862-516-30",849431,"G02CC"
2011,10,"65862-516-30",849431,"M01AE"
2011,10,"65862-516-30",849431,"M02AA"
2011,11,"65862-520-01",198013,"G02CC"
2011,11,"65862-520-01",198013,"M01AE"
2011,11,"65862-520-01",198013,"M02AA"
2011,11,"65862-520-05",198013,"G02CC"
2011,11,"65862-520-05",198013,"M01AE"
2011,11,"65862-520-05",198013,"M02AA"
2011,11,"65862-520-10",198013,"G02CC"
2011,11,"65862-520-10",198013,"M01AE"
2011,11,"65862-520-10",198013,"M02AA"
2011,11,"65862-520-99",198013,"G02CC"
2011,11,"65862-520-99",198013,"M01AE"
2011,11,"65862-520-99",198013,"M02AA"
2011,11,"65862-521-01",198012,"G02CC"
2011,11,"65862-521-01",198012,"M01AE"
2011,11,"65862-521-01",198012,"M02AA"
2011,11,"65862-521-05",198012,"G02CC"
2011,11,"65862-521-05",198012,"M01AE"
2011,11,"65862-521-05",198012,"M02AA"
2011,11,"65862-521-99",198012,"G02CC"
2011,11,"65862-521-99",198012,"M01AE"
2011,11,"65862-521-99",198012,"M02AA"
2011,11,"65862-522-01",198014,"G02CC"
2011,11,"65862-522-01",198014,"M01AE"
2011,11,"65862-522-01",198014,"M02AA"
2011,11,"65862-522-05",198014,"G02CC"
2011,11,"65862-522-05",198014,"M01AE"
2011,11,"65862-522-05",198014,"M02AA"
2011,11,"65862-522-26",198014,"G02CC"
2011,11,"65862-522-26",198014,"M01AE"
2011,11,"65862-522-26",198014,"M02AA"
2011,10,"65862-523-01",310433,"N03AX"
2011,10,"65862-523-05",310433,"N03AX"
2011,10,"65862-523-26",310433,"N03AX"
2011,10,"65862-523-90",310433,"N03AX"
2011,10,"65862-524-01",310434,"N03AX"
2011,10,"65862-524-05",310434,"N03AX"
2011,10,"65862-524-31",310434,"N03AX"
2011,10,"65862-524-90",310434,"N03AX"
2013,02,"65862-525-18",861783,"A10BG"
2013,02,"65862-525-18",861783,"A10BD"
2013,02,"65862-525-18",861783,"A10BA"
2013,02,"65862-525-60",861783,"A10BG"
2013,02,"65862-525-60",861783,"A10BD"
2013,02,"65862-525-60",861783,"A10BA"
2013,02,"65862-526-18",861822,"A10BG"
2013,02,"65862-526-18",861822,"A10BD"
2013,02,"65862-526-18",861822,"A10BA"
2013,02,"65862-526-60",861822,"A10BG"
2013,02,"65862-526-60",861822,"A10BD"
2013,02,"65862-526-60",861822,"A10BA"
2011,06,"65862-527-01",313583,"N06AX"
2011,06,"65862-527-10",313583,"N06AX"
2011,06,"65862-527-30",313583,"N06AX"
2011,06,"65862-527-47",313583,"N06AX"
2011,06,"65862-527-59",313583,"N06AX"
2011,06,"65862-527-90",313583,"N06AX"
2011,06,"65862-527-99",313583,"N06AX"
2011,06,"65862-528-01",313585,"N06AX"
2011,06,"65862-528-10",313585,"N06AX"
2011,06,"65862-528-30",313585,"N06AX"
2011,06,"65862-528-35",313585,"N06AX"
2011,06,"65862-528-47",313585,"N06AX"
2011,06,"65862-528-90",313585,"N06AX"
2011,06,"65862-528-99",313585,"N06AX"
2011,12,"65862-533-01",617423,"J01CA"
2011,12,"65862-533-50",617423,"J01CA"
2011,12,"65862-533-75",617423,"J01CA"
2011,12,"65862-534-01",617430,"J01CA"
2011,12,"65862-534-50",617430,"J01CA"
2011,12,"65862-534-75",617430,"J01CA"
2011,12,"65862-535-02",617993,"J01CA"
2011,12,"65862-535-13",617993,"J01CA"
2011,12,"65862-535-75",617993,"J01CA"
2011,06,"65862-536-10",199884,"J01MA"
2011,06,"65862-536-10",199884,"S01AE"
2011,06,"65862-536-50",199884,"J01MA"
2011,06,"65862-536-50",199884,"S01AE"
2011,06,"65862-536-99",199884,"J01MA"
2011,06,"65862-536-99",199884,"S01AE"
2011,06,"65862-537-10",199885,"J01MA"
2011,06,"65862-537-10",199885,"S01AE"
2011,06,"65862-537-50",199885,"J01MA"
2011,06,"65862-537-50",199885,"S01AE"
2011,06,"65862-537-99",199885,"J01MA"
2011,06,"65862-537-99",199885,"S01AE"
2011,06,"65862-538-05",311296,"J01MA"
2011,06,"65862-538-05",311296,"S01AE"
2011,06,"65862-538-10",311296,"J01MA"
2011,06,"65862-538-10",311296,"S01AE"
2011,06,"65862-538-20",311296,"J01MA"
2011,06,"65862-538-20",311296,"S01AE"
2013,03,"65862-547-10",200284,"C03AA"
2013,03,"65862-547-10",200284,"C09CA"
2013,03,"65862-547-90",200284,"C03AA"
2013,03,"65862-547-90",200284,"C09CA"
2013,03,"65862-547-99",200284,"C03AA"
2013,03,"65862-547-99",200284,"C09CA"
2013,03,"65862-548-10",200285,"C03AA"
2013,03,"65862-548-10",200285,"C09CA"
2013,03,"65862-548-90",200285,"C03AA"
2013,03,"65862-548-90",200285,"C09CA"
2013,03,"65862-548-99",200285,"C03AA"
2013,03,"65862-548-99",200285,"C09CA"
2013,03,"65862-549-10",349353,"C03AA"
2013,03,"65862-549-10",349353,"C09CA"
2013,03,"65862-549-90",349353,"C03AA"
2013,03,"65862-549-90",349353,"C09CA"
2013,03,"65862-549-99",349353,"C03AA"
2013,03,"65862-549-99",349353,"C09CA"
2013,03,"65862-550-05",636042,"C03AA"
2013,03,"65862-550-05",636042,"C09CA"
2013,03,"65862-550-90",636042,"C03AA"
2013,03,"65862-550-90",636042,"C09CA"
2013,03,"65862-551-05",636045,"C03AA"
2013,03,"65862-551-05",636045,"C09CA"
2013,03,"65862-551-90",636045,"C03AA"
2013,03,"65862-551-90",636045,"C09CA"
2011,11,"65862-552-10",199147,"J05AF"
2011,11,"65862-552-60",199147,"J05AF"
2011,11,"65862-553-10",349491,"J05AF"
2011,11,"65862-553-30",349491,"J05AF"
2012,11,"65862-554-01",629697,"A01AB"
2012,11,"65862-554-01",629697,"J01AA"
2012,11,"65862-554-30",629697,"A01AB"
2012,11,"65862-554-30",629697,"J01AA"
2012,11,"65862-554-99",629697,"A01AB"
2012,11,"65862-554-99",629697,"J01AA"
2012,11,"65862-556-01",629699,"A01AB"
2012,11,"65862-556-01",629699,"J01AA"
2012,11,"65862-556-30",629699,"A01AB"
2012,11,"65862-556-30",629699,"J01AA"
2012,11,"65862-556-99",629699,"A01AB"
2012,11,"65862-556-99",629699,"J01AA"
2012,11,"65862-558-01",629695,"A01AB"
2012,11,"65862-558-01",629695,"J01AA"
2012,11,"65862-558-30",629695,"A01AB"
2012,11,"65862-558-30",629695,"J01AA"
2012,11,"65862-558-99",629695,"A01AB"
2012,11,"65862-558-99",629695,"J01AA"
2012,09,"65862-559-10",251872,"A02BC"
2012,09,"65862-559-90",251872,"A02BC"
2012,09,"65862-559-99",251872,"A02BC"
2012,09,"65862-560-10",314200,"A02BC"
2012,09,"65862-560-90",314200,"A02BC"
2012,09,"65862-560-99",314200,"A02BC"
2012,04,"65862-561-01",200034,"N05AH"
2012,04,"65862-561-10",200034,"N05AH"
2012,04,"65862-561-30",200034,"N05AH"
2012,04,"65862-561-99",200034,"N05AH"
2012,04,"65862-562-01",312078,"N05AH"
2012,04,"65862-562-10",312078,"N05AH"
2012,04,"65862-562-30",312078,"N05AH"
2012,04,"65862-562-99",312078,"N05AH"
2012,04,"65862-563-01",312079,"N05AH"
2012,04,"65862-563-05",312079,"N05AH"
2012,04,"65862-563-10",312079,"N05AH"
2012,04,"65862-563-30",312079,"N05AH"
2012,04,"65862-563-99",312079,"N05AH"
2012,04,"65862-564-01",314154,"N05AH"
2012,04,"65862-564-10",314154,"N05AH"
2012,04,"65862-564-30",314154,"N05AH"
2012,04,"65862-564-99",314154,"N05AH"
2012,04,"65862-565-01",312077,"N05AH"
2012,04,"65862-565-10",312077,"N05AH"
2012,04,"65862-565-30",312077,"N05AH"
2012,04,"65862-565-99",312077,"N05AH"
2012,04,"65862-566-01",283639,"N05AH"
2012,04,"65862-566-05",283639,"N05AH"
2012,04,"65862-566-10",283639,"N05AH"
2012,04,"65862-566-30",283639,"N05AH"
2012,04,"65862-566-99",283639,"N05AH"
2012,08,"65862-567-05",311759,"R03DC"
2012,08,"65862-567-30",311759,"R03DC"
2012,08,"65862-567-90",311759,"R03DC"
2012,08,"65862-568-05",242438,"R03DC"
2012,08,"65862-568-30",242438,"R03DC"
2012,08,"65862-568-90",242438,"R03DC"
2015,01,"65862-570-10",349483,"C09CA"
2015,01,"65862-570-30",349483,"C09CA"
2015,01,"65862-570-99",349483,"C09CA"
2015,01,"65862-571-10",349199,"C09CA"
2015,01,"65862-571-90",349199,"C09CA"
2015,01,"65862-571-99",349199,"C09CA"
2015,01,"65862-572-10",349201,"C09CA"
2015,01,"65862-572-90",349201,"C09CA"
2015,01,"65862-572-99",349201,"C09CA"
2015,01,"65862-573-05",349200,"C09CA"
2015,01,"65862-573-90",349200,"C09CA"
2012,08,"65862-574-10",200224,"R03DC"
2012,08,"65862-574-19",200224,"R03DC"
2012,08,"65862-574-30",200224,"R03DC"
2012,08,"65862-574-90",200224,"R03DC"
2012,06,"65862-579-01",199245,"A10BB"
2012,06,"65862-579-05",199245,"A10BB"
2012,06,"65862-579-99",199245,"A10BB"
2012,06,"65862-580-01",199246,"A10BB"
2012,06,"65862-580-05",199246,"A10BB"
2012,06,"65862-580-99",199246,"A10BB"
2012,06,"65862-581-01",199247,"A10BB"
2012,06,"65862-581-05",199247,"A10BB"
2012,06,"65862-581-25",199247,"A10BB"
2012,06,"65862-581-99",199247,"A10BB"
2012,09,"65862-582-01",898350,"C08CA"
2012,09,"65862-582-01",898350,"C09AA"
2012,09,"65862-582-05",898350,"C08CA"
2012,09,"65862-582-05",898350,"C09AA"
2012,09,"65862-583-01",898353,"C08CA"
2012,09,"65862-583-01",898353,"C09AA"
2012,09,"65862-583-05",898353,"C08CA"
2012,09,"65862-583-05",898353,"C09AA"
2012,09,"65862-584-01",898356,"C08CA"
2012,09,"65862-584-01",898356,"C09AA"
2012,09,"65862-584-05",898356,"C08CA"
2012,09,"65862-584-05",898356,"C09AA"
2012,09,"65862-585-01",898359,"C08CA"
2012,09,"65862-585-01",898359,"C09AA"
2012,09,"65862-585-05",898359,"C08CA"
2012,09,"65862-585-05",898359,"C09AA"
2012,09,"65862-586-01",898342,"C08CA"
2012,09,"65862-586-01",898342,"C09AA"
2012,09,"65862-586-05",898342,"C08CA"
2012,09,"65862-586-05",898342,"C09AA"
2012,09,"65862-587-01",898346,"C08CA"
2012,09,"65862-587-01",898346,"C09AA"
2012,09,"65862-587-05",898346,"C08CA"
2012,09,"65862-587-05",898346,"C09AA"
2013,04,"65862-596-01",562266,"D10AF"
2013,04,"65862-596-01",562266,"G01AA"
2013,04,"65862-596-01",562266,"J01FF"
2012,05,"65862-597-60",200082,"J05AF"
2012,05,"65862-597-60",200082,"J05AR"
2012,05,"65862-597-60",200082,"J05AF"
2013,04,"65862-598-01",863669,"G04CA"
2013,04,"65862-598-05",863669,"G04CA"
2013,04,"65862-598-10",863669,"G04CA"
2012,12,"65862-599-12",312840,"N02CC"
2012,12,"65862-599-18",312840,"N02CC"
2012,12,"65862-599-90",312840,"N02CC"
2012,12,"65862-600-12",314209,"N02CC"
2012,12,"65862-600-18",314209,"N02CC"
2012,12,"65862-600-90",314209,"N02CC"
2012,09,"65862-601-01",260218,"N06BA"
2012,09,"65862-601-30",260218,"N06BA"
2012,09,"65862-601-90",260218,"N06BA"
2012,09,"65862-601-99",260218,"N06BA"
2012,09,"65862-602-01",205324,"N06BA"
2012,09,"65862-602-05",205324,"N06BA"
2012,09,"65862-602-30",205324,"N06BA"
2012,09,"65862-602-90",205324,"N06BA"
2014,03,"65862-603-30",311787,"J01MA"
2014,03,"65862-603-30",311787,"S01AE"
2014,03,"65862-603-55",311787,"J01MA"
2014,03,"65862-603-55",311787,"S01AE"
2014,03,"65862-603-99",311787,"J01MA"
2014,03,"65862-603-99",311787,"S01AE"
2012,10,"65862-604-78",859033,"N04BC"
2012,10,"65862-604-90",859033,"N04BC"
2012,10,"65862-604-99",859033,"N04BC"
2012,10,"65862-605-78",859040,"N04BC"
2012,10,"65862-605-90",859040,"N04BC"
2012,10,"65862-605-99",859040,"N04BC"
2012,10,"65862-606-78",859044,"N04BC"
2012,10,"65862-606-90",859044,"N04BC"
2012,10,"65862-606-99",859044,"N04BC"
2012,10,"65862-607-78",858625,"N04BC"
2012,10,"65862-607-90",858625,"N04BC"
2012,10,"65862-607-99",858625,"N04BC"
2012,10,"65862-608-78",859052,"N04BC"
2012,10,"65862-608-90",859052,"N04BC"
2012,10,"65862-608-99",859052,"N04BC"
2012,10,"65862-609-78",859048,"N04BC"
2012,10,"65862-609-90",859048,"N04BC"
2012,10,"65862-609-99",859048,"N04BC"
2013,04,"65862-617-30",312750,"C09AA"
2013,04,"65862-617-55",312750,"C09AA"
2013,04,"65862-617-78",312750,"C09AA"
2013,04,"65862-617-90",312750,"C09AA"
2013,04,"65862-617-99",312750,"C09AA"
2013,04,"65862-618-30",312748,"C09AA"
2013,04,"65862-618-55",312748,"C09AA"
2013,04,"65862-618-78",312748,"C09AA"
2013,04,"65862-618-90",312748,"C09AA"
2013,04,"65862-618-99",312748,"C09AA"
2013,04,"65862-619-19",312749,"C09AA"
2013,04,"65862-619-30",312749,"C09AA"
2013,04,"65862-619-78",312749,"C09AA"
2013,04,"65862-619-90",312749,"C09AA"
2013,04,"65862-619-99",312749,"C09AA"
2013,04,"65862-620-30",314203,"C09AA"
2013,04,"65862-620-39",314203,"C09AA"
2013,04,"65862-620-78",314203,"C09AA"
2013,04,"65862-620-90",314203,"C09AA"
2013,04,"65862-620-99",314203,"C09AA"
2017,11,"65862-621-01",886662,"C01BC"
2017,11,"65862-621-30",886662,"C01BC"
2017,11,"65862-621-99",886662,"C01BC"
2017,11,"65862-622-01",886666,"C01BC"
2017,11,"65862-622-30",886666,"C01BC"
2017,11,"65862-622-99",886666,"C01BC"
2017,11,"65862-623-01",886671,"C01BC"
2017,11,"65862-623-30",886671,"C01BC"
2017,11,"65862-623-99",886671,"C01BC"
2015,09,"65862-624-05",310459,"C10AB"
2015,09,"65862-624-60",310459,"C10AB"
2013,07,"65862-625-12",312839,"N02CC"
2013,07,"65862-625-18",312839,"N02CC"
2013,07,"65862-625-90",312839,"N02CC"
2013,07,"65862-626-12",312837,"N02CC"
2013,07,"65862-626-18",312837,"N02CC"
2013,07,"65862-626-90",312837,"N02CC"
2013,02,"65862-629-05",310792,"C03AA"
2013,02,"65862-629-05",310792,"C09CA"
2013,02,"65862-629-30",310792,"C03AA"
2013,02,"65862-629-30",310792,"C09CA"
2013,02,"65862-629-90",310792,"C03AA"
2013,02,"65862-629-90",310792,"C09CA"
2013,02,"65862-629-99",310792,"C03AA"
2013,02,"65862-629-99",310792,"C09CA"
2013,02,"65862-630-05",310793,"C03AA"
2013,02,"65862-630-05",310793,"C09CA"
2013,02,"65862-630-30",310793,"C03AA"
2013,02,"65862-630-30",310793,"C09CA"
2013,02,"65862-630-90",310793,"C03AA"
2013,02,"65862-630-90",310793,"C09CA"
2013,02,"65862-630-99",310793,"C03AA"
2013,02,"65862-630-99",310793,"C09CA"
2016,03,"65862-631-05",485471,"C03AA"
2016,03,"65862-631-05",485471,"C09CA"
2016,03,"65862-631-30",485471,"C03AA"
2016,03,"65862-631-30",485471,"C09CA"
2016,03,"65862-631-90",485471,"C03AA"
2016,03,"65862-631-90",485471,"C09CA"
2016,03,"65862-631-99",485471,"C03AA"
2016,03,"65862-631-99",485471,"C09CA"
2017,02,"65862-632-05",904458,"C10AA"
2017,02,"65862-632-90",904458,"C10AA"
2017,02,"65862-632-99",904458,"C10AA"
2017,02,"65862-633-05",904467,"C10AA"
2017,02,"65862-633-90",904467,"C10AA"
2017,02,"65862-633-99",904467,"C10AA"
2017,02,"65862-634-05",904475,"C10AA"
2017,02,"65862-634-90",904475,"C10AA"
2017,02,"65862-634-99",904475,"C10AA"
2017,02,"65862-635-05",904481,"C10AA"
2017,02,"65862-635-90",904481,"C10AA"
2012,09,"65862-637-05",200094,"C09CA"
2012,09,"65862-637-30",200094,"C09CA"
2012,09,"65862-637-78",200094,"C09CA"
2012,09,"65862-637-90",200094,"C09CA"
2012,09,"65862-638-05",200095,"C09CA"
2012,09,"65862-638-30",200095,"C09CA"
2012,09,"65862-638-78",200095,"C09CA"
2012,09,"65862-638-90",200095,"C09CA"
2012,09,"65862-639-05",200096,"C09CA"
2012,09,"65862-639-30",200096,"C09CA"
2012,09,"65862-639-78",200096,"C09CA"
2012,09,"65862-639-90",200096,"C09CA"
2016,03,"65862-648-05",314214,"N06DA"
2016,03,"65862-648-60",314214,"N06DA"
2016,03,"65862-648-78",314214,"N06DA"
2016,03,"65862-649-05",312835,"N06DA"
2016,03,"65862-649-60",312835,"N06DA"
2016,03,"65862-649-78",312835,"N06DA"
2016,03,"65862-650-05",314215,"N06DA"
2016,03,"65862-650-60",314215,"N06DA"
2016,03,"65862-650-78",314215,"N06DA"
2016,03,"65862-651-05",312836,"N06DA"
2016,03,"65862-651-60",312836,"N06DA"
2016,03,"65862-651-78",312836,"N06DA"
2015,10,"65862-652-03",996571,"N06DX"
2015,10,"65862-652-60",996571,"N06DX"
2015,10,"65862-652-78",996571,"N06DX"
2015,10,"65862-652-99",996571,"N06DX"
2015,10,"65862-653-03",996561,"N06DX"
2015,10,"65862-653-60",996561,"N06DX"
2015,10,"65862-653-78",996561,"N06DX"
2015,10,"65862-653-99",996561,"N06DX"
2015,06,"65862-654-01",317094,"N04BX"
2015,06,"65862-654-99",317094,"N04BX"
2014,05,"65862-656-03",314155,"N05AH"
2014,05,"65862-657-03",312076,"N05AH"
2014,05,"65862-658-03",351107,"N05AH"
2014,05,"65862-659-03",351108,"N05AH"
2015,10,"65862-661-01",602964,"N05AX"
2015,10,"65862-661-05",602964,"N05AX"
2015,10,"65862-661-30",602964,"N05AX"
2015,10,"65862-661-78",602964,"N05AX"
2015,10,"65862-662-01",402131,"N05AX"
2015,10,"65862-662-05",402131,"N05AX"
2015,10,"65862-662-30",402131,"N05AX"
2015,10,"65862-662-78",402131,"N05AX"
2015,10,"65862-663-01",349545,"N05AX"
2015,10,"65862-663-05",349545,"N05AX"
2015,10,"65862-663-30",349545,"N05AX"
2015,10,"65862-663-78",349545,"N05AX"
2015,10,"65862-664-01",349490,"N05AX"
2015,10,"65862-664-05",349490,"N05AX"
2015,10,"65862-664-30",349490,"N05AX"
2015,10,"65862-664-78",349490,"N05AX"
2015,10,"65862-665-01",349553,"N05AX"
2015,10,"65862-665-05",349553,"N05AX"
2015,10,"65862-665-30",349553,"N05AX"
2015,10,"65862-665-78",349553,"N05AX"
2015,10,"65862-666-01",349547,"N05AX"
2015,10,"65862-666-05",349547,"N05AX"
2015,10,"65862-666-30",349547,"N05AX"
2015,10,"65862-666-78",349547,"N05AX"
2014,03,"65862-667-01",835603,"N02AX"
2014,03,"65862-667-05",835603,"N02AX"
2014,03,"65862-667-99",835603,"N02AX"
2014,01,"65862-670-01",200257,"A10BX"
2014,01,"65862-670-05",200257,"A10BX"
2014,01,"65862-670-99",200257,"A10BX"
2014,01,"65862-671-01",200256,"A10BX"
2014,01,"65862-671-05",200256,"A10BX"
2014,01,"65862-671-99",200256,"A10BX"
2014,01,"65862-672-01",200258,"A10BX"
2014,01,"65862-672-05",200258,"A10BX"
2014,01,"65862-672-99",200258,"A10BX"
